symbol,membership_code,source_name,source_ref,as_of_date,note
088350,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
089030,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
089970,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
090360,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
090430,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
090430,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
090710,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
093370,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
095340,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
095610,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
095660,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
096530,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
096770,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
096770,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
097950,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
098460,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
099320,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
100790,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
101490,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
101730,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
103140,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
105560,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
105560,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
108490,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
111770,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
112040,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
112610,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
120110,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
121600,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
122870,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
124500,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
125490,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
128940,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
128940,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
131290,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
131970,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
137310,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
137400,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
138040,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
138040,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
138930,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
139130,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
139480,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
140860,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
141080,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
145020,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
161390,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
161390,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
161580,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
161890,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
166090,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
171090,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
175330,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
178320,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
180640,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
180640,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
183300,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
185750,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
189300,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
192080,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
192820,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
194480,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
195940,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
196170,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
204270,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
204320,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
207940,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
207940,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
211050,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
213420,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
214150,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
214370,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
214430,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
214450,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
215200,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
218410,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
222080,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
222800,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
225570,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
226950,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
232140,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
237690,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
240810,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
241560,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
241560,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
241710,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
247540,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
251270,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
251270,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
251970,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
253450,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
253590,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
257720,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
259960,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
259960,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
263750,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
267250,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
267250,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
267260,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
267260,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
267270,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
268280,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
271560,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
271560,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
272210,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
272210,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
272290,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
277810,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
278280,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
278470,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
278470,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
280360,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
281740,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
282330,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
285130,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
290650,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
293490,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
295310,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
298020,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
298040,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
298040,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
298050,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
298380,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
300720,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
302440,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
302440,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
307950,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
307950,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
310210,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
316140,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
316140,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
319400,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
319660,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
323280,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
323410,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
323410,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
326030,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
326030,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
328130,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
329180,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
329180,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
347850,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
348210,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
348370,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
352480,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
352820,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
352820,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
357780,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
358570,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
361610,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
373220,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
373220,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
375500,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
376300,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
377300,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
377300,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
383220,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
388720,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
399720,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
402340,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
402340,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
403870,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
417200,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
420770,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
437730,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
443060,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
443060,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
445680,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
450080,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
450080,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
454910,KOSPI100,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
454910,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
456040,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
457190,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
466100,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
475830,KOSDAQ150,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
483650,KOSPI200,operator_uploaded_csv,local-upload-2026-06-24,2026-06-24,운영 업로드 원천
